Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description,weather
鼓蟌科,棋紋鼓蟌,64832,2020-06-19,12:42:00,skink,新北市,深坑區,溪南宮,112,24.990025647270837,121.62033140659331,,"'{""tempC"" : 35, ""FeelsLikeC"" : 42, ""windspeedKmph"" : 3, ""winddirDegree"" : 247, ""winddir16Point"" : ""WSW"", ""humidity"" : 50}'"
鼓蟌科,棋紋鼓蟌,64837,2020-06-19,13:08:00,skink,新北市,深坑區,母子樹,133,24.990229859855237,121.61976814270018,,
鼓蟌科,棋紋鼓蟌,65114,2020-06-16,10:20:00,liou5417,基隆市,七堵區,大同街,,,,,
鼓蟌科,棋紋鼓蟌,64261,2020-06-14,13:30:22,ysc3679,嘉義縣,中埔鄉,禮成橋,,,,,"'{""tempC"" : 31, ""FeelsLikeC"" : 37, ""windspeedKmph"" : 7, ""winddirDegree"" : 300, ""winddir16Point"" : ""WNW"", ""humidity"" : 66}'"
鼓蟌科,棋紋鼓蟌,64209,2020-06-12,11:00:00,吳登立,雲林縣,古坑鄉,華山嵙角休閒農場,387,23.592881755556732,120.59501945972443,,"'{""tempC"" : 21, ""FeelsLikeC"" : 21, ""windspeedKmph"" : 3, ""winddirDegree"" : 186, ""winddir16Point"" : ""S"", ""humidity"" : 72}'"
鼓蟌科,棋紋鼓蟌,63875,2020-06-06,11:00:00,Leo,南投縣,魚池鄉,田頂步道,576,23.921639078727754,120.92167496681212,,"'{""tempC"" : 32, ""FeelsLikeC"" : 38, ""windspeedKmph"" : 8, ""winddirDegree"" : 292, ""winddir16Point"" : ""WNW"", ""humidity"" : 63}'"
鼓蟌科,棋紋鼓蟌,63888,2020-06-06,12:18:00,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,,
鼓蟌科,棋紋鼓蟌,63864,2020-06-05,12:10:00,taiwanbearhouse,新北市,石碇區,烏塗溪,0,,,,"'{""tempC"" : 29, ""FeelsLikeC"" : 34, ""windspeedKmph"" : 6, ""winddirDegree"" : 279, ""winddir16Point"" : ""W"", ""humidity"" : 75}'"
鼓蟌科,棋紋鼓蟌,63428,2020-05-31,10:30:00,Leo,屏東縣,獅子鄉,內文三號橋,319,22.223541704520123,120.8564919233322,,"'{""tempC"" : 28, ""FeelsLikeC"" : 32, ""windspeedKmph"" : 13, ""winddirDegree"" : 275, ""winddir16Point"" : ""W"", ""humidity"" : 81}'"
鼓蟌科,棋紋鼓蟌,63477,2020-05-25,10:40:00,skink,屏東縣,滿州鄉,港仔山草澤,365,22.142315433755794,120.85583209991455,,"'{""tempC"" : 26, ""FeelsLikeC"" : 30, ""windspeedKmph"" : 5, ""winddirDegree"" : 71, ""winddir16Point"" : ""ENE"", ""humidity"" : 91}'"
鼓蟌科,棋紋鼓蟌,63362,2020-05-24,12:20:00,skink,屏東縣,牡丹鄉,牡丹高士聯絡道0.6公里處,282,22.169064883808957,120.83644509315491,,"'{""tempC"" : 18, ""FeelsLikeC"" : 18, ""windspeedKmph"" : 5, ""winddirDegree"" : 151, ""winddir16Point"" : ""SSE"", ""humidity"" : 72}'"
鼓蟌科,棋紋鼓蟌,63103,2020-05-16,07:45:00,Leo,南投縣,魚池鄉,田頂步道,576,23.921639078727754,120.92167496681212,,"'{""tempC"" : 25, ""FeelsLikeC"" : 26, ""windspeedKmph"" : 5, ""winddirDegree"" : 284, ""winddir16Point"" : ""WNW"", ""humidity"" : 60}'"
鼓蟌科,棋紋鼓蟌,63106,2020-05-16,11:00:00,Leo,南投縣,埔里鎮,水上步道,574,23.92687603789487,120.91460466384888,,"'{""tempC"" : 21, ""FeelsLikeC"" : 21, ""windspeedKmph"" : 5, ""winddirDegree"" : 272, ""winddir16Point"" : ""W"", ""humidity"" : 66}'"
鼓蟌科,棋紋鼓蟌,63056,2020-05-14,09:00:00,chuntinglu,南投縣,魚池鄉,蓮華池藥用植物園,698,23.923110156121073,120.89192390441895,,
鼓蟌科,棋紋鼓蟌,65106,2020-05-14,11:30:00,liou5417,台北市,內湖區,內溝溪,,,,,
鼓蟌科,棋紋鼓蟌,63038,2020-05-13,11:14:00,taiwanbearhouse,台北市,內湖區,內溝溪,0,,,,"'{""tempC"" : 25, ""FeelsLikeC"" : 28, ""windspeedKmph"" : 14, ""winddirDegree"" : 48, ""winddir16Point"" : ""NE"", ""humidity"" : 92}'"
鼓蟌科,棋紋鼓蟌,63024,2020-05-11,14:42:00,Fenabi,新北市,貢寮區,遠望坑,51,25.003643938554333,121.9296383857727,,
鼓蟌科,棋紋鼓蟌,63084,2020-05-10,10:30:00,luiq_2008,嘉義縣,番路鄉,觸口自然教育中心	,,,,,
鼓蟌科,棋紋鼓蟌,62864,2020-05-09,10:15:00,3aolyhoo,新北市,汐止區,下寮溪,,,,,"'{""tempC"" : 31, ""FeelsLikeC"" : 36, ""windspeedKmph"" : 4, ""winddirDegree"" : 56, ""winddir16Point"" : ""NE"", ""humidity"" : 68}'"
鼓蟌科,棋紋鼓蟌,62866,2020-05-09,12:21:00,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,,"'{""tempC"" : 28, ""FeelsLikeC"" : 30, ""windspeedKmph"" : 18, ""winddirDegree"" : 217, ""winddir16Point"" : ""SW"", ""humidity"" : 70}'"
鼓蟌科,棋紋鼓蟌,62748,2020-05-06,12:22:00,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,,"'{""tempC"" : 29, ""FeelsLikeC"" : 33, ""windspeedKmph"" : 34, ""winddirDegree"" : 291, ""winddir16Point"" : ""WNW"", ""humidity"" : 74}'"
鼓蟌科,棋紋鼓蟌,62843,2020-05-06,14:00:00,rswu,屏東縣,滿州鄉,高士草澤,369,22.141142793255156,120.85390090942383,,"'{""tempC"" : 26, ""FeelsLikeC"" : 28, ""windspeedKmph"" : 9, ""winddirDegree"" : 305, ""winddir16Point"" : ""NW"", ""humidity"" : 78}'"
鼓蟌科,棋紋鼓蟌,62694,2020-05-04,07:00:00,macintosh,屏東縣,獅子鄉,內文,376,22.237485324669706,120.84059715270996,,
鼓蟌科,棋紋鼓蟌,62717,2020-05-04,07:00:00,allenhu1999925,屏東縣,獅子鄉,內文,,,,,
鼓蟌科,棋紋鼓蟌,62718,2020-05-04,10:00:00,allenhu1999925,屏東縣,牡丹鄉,高士草澤,,,,,"'{""tempC"" : 29, ""FeelsLikeC"" : 33, ""windspeedKmph"" : 4, ""winddirDegree"" : 27, ""winddir16Point"" : ""NNE"", ""humidity"" : 66}'"
鼓蟌科,棋紋鼓蟌,62842,2020-05-04,14:00:00,rswu,屏東縣,獅子鄉,內文溪一號橋,320,22.221257361046824,120.85012435913085,,"'{""tempC"" : 24, ""FeelsLikeC"" : 26, ""windspeedKmph"" : 5, ""winddirDegree"" : 257, ""winddir16Point"" : ""WSW"", ""humidity"" : 54}'"
鼓蟌科,棋紋鼓蟌,65533,2020-05-02,10:09:00,lyajhoo,南投縣,埔里鎮,水上瀑布,548,23.934114649814337,120.91690302331358,,"'{""tempC"" : 32, ""FeelsLikeC"" : 32, ""windspeedKmph"" : 9, ""winddirDegree"" : 305, ""winddir16Point"" : ""NW"", ""humidity"" : 38}'"
鼓蟌科,棋紋鼓蟌,62497,2020-05-01,12:21:00,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,,"'{""tempC"" : 25, ""FeelsLikeC"" : 26, ""windspeedKmph"" : 21, ""winddirDegree"" : 137, ""winddir16Point"" : ""SE"", ""humidity"" : 63}'"
鼓蟌科,棋紋鼓蟌,62418,2020-04-29,12:17:00,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,,"'{""tempC"" : 29, ""FeelsLikeC"" : 29, ""windspeedKmph"" : 10, ""winddirDegree"" : 290, ""winddir16Point"" : ""WNW"", ""humidity"" : 46}'"
鼓蟌科,棋紋鼓蟌,62156,2020-04-20,14:00:00,Leo,南投縣,魚池鄉,吉仙宮,486,23.87899998062525,120.87454319000243,,
鼓蟌科,棋紋鼓蟌,62190,2020-04-17,12:20:00,taiwanbearhouse,新北市,瑞芳區,柴寮古道,0,,,,
鼓蟌科,棋紋鼓蟌,62191,2020-04-17,12:20:00,taiwanbearhouse,新北市,瑞芳區,柴寮古道,0,,,,"'{""tempC"" : 20, ""FeelsLikeC"" : 20, ""windspeedKmph"" : 5, ""winddirDegree"" : 283, ""winddir16Point"" : ""WNW"", ""humidity"" : 45}'"
鼓蟌科,棋紋鼓蟌,61929,2020-04-15,09:30:00,chuntinglu,南投縣,魚池鄉,澀水,568,23.922688448981443,120.91915369033813,,"'{""tempC"" : 20, ""FeelsLikeC"" : 20, ""windspeedKmph"" : 5, ""winddirDegree"" : 283, ""winddir16Point"" : ""WNW"", ""humidity"" : 45}'"
鼓蟌科,棋紋鼓蟌,61945,2020-04-15,10:25:00,chuntinglu,南投縣,魚池鄉,水上步道,576,23.927856718250435,120.91436862945557,,
鼓蟌科,棋紋鼓蟌,61852,2020-04-11,15:40:00,tasmanliu,屏東縣,獅子鄉,內文,0,,,,"'{""tempC"" : 22, ""FeelsLikeC"" : 22, ""windspeedKmph"" : 22, ""winddirDegree"" : 109, ""winddir16Point"" : ""ESE"", ""humidity"" : 67}'"
鼓蟌科,棋紋鼓蟌,61751,2020-04-10,12:19:00,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,,"'{""tempC"" : 29, ""FeelsLikeC"" : 31, ""windspeedKmph"" : 5, ""winddirDegree"" : 28, ""winddir16Point"" : ""NNE"", ""humidity"" : 61}'"
鼓蟌科,棋紋鼓蟌,61447,2020-03-27,12:16:00,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,,"'{""tempC"" : 25, ""FeelsLikeC"" : 27, ""windspeedKmph"" : 8, ""winddirDegree"" : 294, ""winddir16Point"" : ""WNW"", ""humidity"" : 64}'"
鼓蟌科,棋紋鼓蟌,61407,2020-03-24,10:06:00,skink,嘉義市,東區,東川里嘉義公園,46,23.483794262786553,120.46414375305176,,"'{""tempC"" : 24, ""FeelsLikeC"" : 26, ""windspeedKmph"" : 4, ""winddirDegree"" : 293, ""winddir16Point"" : ""WNW"", ""humidity"" : 48}'"
鼓蟌科,棋紋鼓蟌,61550,2020-03-23,09:30:00,chuntinglu,南投縣,埔里鎮,青蛙ㄚ婆的家民宿,463,23.943154367286652,120.93694210052489,,"'{""tempC"" : 25, ""FeelsLikeC"" : 27, ""windspeedKmph"" : 8, ""winddirDegree"" : 299, ""winddir16Point"" : ""WNW"", ""humidity"" : 68}'"
鼓蟌科,棋紋鼓蟌,60972,2020-03-09,12:17:00,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,,"'{""tempC"" : 23, ""FeelsLikeC"" : 25, ""windspeedKmph"" : 4, ""winddirDegree"" : 327, ""winddir16Point"" : ""NNW"", ""humidity"" : 46}'"
鼓蟌科,棋紋鼓蟌,60279,2020-02-12,12:19:00,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,,"'{""tempC"" : 17, ""FeelsLikeC"" : 17, ""windspeedKmph"" : 21, ""winddirDegree"" : 102, ""winddir16Point"" : ""ESE"", ""humidity"" : 83}'"
鼓蟌科,棋紋鼓蟌,60016,2020-02-06,12:32:00,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,,"'{""tempC"" : 26, ""FeelsLikeC"" : 27, ""windspeedKmph"" : 6, ""winddirDegree"" : 130, ""winddir16Point"" : ""SE"", ""humidity"" : 57}'"
